timestamp_epoch,timestamp_iso,hostname,ap_ip,interface,banda,canal,sinal_dbm
1785094265.101,2026-07-26T16:31:05.102-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094265.413,2026-07-26T16:31:05.414-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094265.726,2026-07-26T16:31:05.727-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094266.038,2026-07-26T16:31:06.040-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-62
1785094266.352,2026-07-26T16:31:06.353-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-62
1785094266.664,2026-07-26T16:31:06.665-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094266.976,2026-07-26T16:31:06.977-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094267.298,2026-07-26T16:31:07.299-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-62
1785094267.612,2026-07-26T16:31:07.614-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-67
1785094267.925,2026-07-26T16:31:07.926-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094268.237,2026-07-26T16:31:08.238-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-62
1785094268.550,2026-07-26T16:31:08.551-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094268.862,2026-07-26T16:31:08.864-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094269.175,2026-07-26T16:31:09.176-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094269.487,2026-07-26T16:31:09.489-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094269.800,2026-07-26T16:31:09.801-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-62
1785094270.114,2026-07-26T16:31:10.115-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094270.431,2026-07-26T16:31:10.432-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094270.743,2026-07-26T16:31:10.744-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094271.054,2026-07-26T16:31:11.055-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094271.367,2026-07-26T16:31:11.369-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094271.680,2026-07-26T16:31:11.681-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-62
1785094271.993,2026-07-26T16:31:11.994-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094272.305,2026-07-26T16:31:12.306-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094272.618,2026-07-26T16:31:12.620-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094272.930,2026-07-26T16:31:12.931-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094273.243,2026-07-26T16:31:13.245-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-64
1785094273.557,2026-07-26T16:31:13.558-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094273.870,2026-07-26T16:31:13.871-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-64
1785094274.182,2026-07-26T16:31:14.184-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-64
1785094274.498,2026-07-26T16:31:14.499-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094274.811,2026-07-26T16:31:14.812-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-64
1785094275.125,2026-07-26T16:31:15.126-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094275.437,2026-07-26T16:31:15.438-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094275.755,2026-07-26T16:31:15.757-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094276.068,2026-07-26T16:31:16.070-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094276.380,2026-07-26T16:31:16.381-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-62
1785094276.691,2026-07-26T16:31:16.693-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-62
1785094277.003,2026-07-26T16:31:17.004-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-61
1785094277.317,2026-07-26T16:31:17.318-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-62
1785094277.630,2026-07-26T16:31:17.631-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-62
1785094277.941,2026-07-26T16:31:17.942-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094278.253,2026-07-26T16:31:18.254-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-62
